"# ""The 3DSC_ICSD without the ICSD data except for the ICSD ID.""",,,
formula_sc,tc,database_id_2,synth_doped
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-75763,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-78197,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-78215,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-78302,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-56526,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-63317,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-78304,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-69285,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-78303,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-78252,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-78244,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-74149,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-75761,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-74152,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-78305,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-74147,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-78234,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-78201,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-78235,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-78259,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-78218,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-69283,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-74153,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-69284,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-74146,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-78209,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-78301,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-65847,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-63319,True
Al0.012Cu0.988La1.85Sr0.15O4,17.9,ICSD-69282,True
Al0.013Ge0.237V0.75,7.6,ICSD-608025,True
Al0.013Ge0.237V0.75,7.6,ICSD-608023,True
Al0.013Ge0.237V0.75,7.6,ICSD-57894,True
Al0.013Ge0.237V0.75,7.6,ICSD-608026,True
Al0.015Ba2Cu2.985Y1O7,0,ICSD-260362,True
Al0.015Ba2Cu2.985Y1O7,0,ICSD-260363,True
Al0.015Ba2Cu2.985Y1O7,0,ICSD-260255,True
Al0.015Ba2Cu2.985Y1O7,0,ICSD-260256,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-74151,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-63482,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-39230,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78258,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78306,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78230,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-63318,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78236,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-74148,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-56527,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78248,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78213,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78256,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-75760,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78214,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78216,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78307,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-75763,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78197,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78215,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78302,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-56526,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-63317,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78304,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-69285,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78303,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78252,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78244,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-74149,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-75761,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-74152,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78305,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-74147,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78234,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78201,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78235,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78259,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78218,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-69283,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-74153,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-69284,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-74146,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78209,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-78301,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-65847,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-63319,True
Al0.015Cu0.985La1.85Sr0.15O4,15,ICSD-69282,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-74151,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-63482,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-39230,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78258,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78306,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78230,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-63318,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78236,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-74148,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-56527,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78248,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78213,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78256,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-75760,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78214,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78216,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78307,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-75763,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78197,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78215,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78302,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-56526,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-63317,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78304,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-69285,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78303,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78252,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78244,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-74149,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-75761,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-74152,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78305,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-74147,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78234,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78201,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78235,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78259,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78218,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-69283,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-74153,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-69284,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-74146,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78209,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-78301,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-65847,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-63319,True
Al0.018Cu0.982La1.85Sr0.15O4,9.1,ICSD-69282,True
Al0.01B0.99Li2Pt3,2.86,ICSD-246448,True
Al0.01B2Mg0.99,37.95,ICSD-96704,True
Al0.01B2Mg0.99,37.95,ICSD-96703,True
Al0.01B2Mg0.99,37.95,ICSD-193380,True
Al0.01B2Mg0.99,37.95,ICSD-248441,True
Al0.01B2Mg0.99,37.95,ICSD-94257,True
Al0.01B2Mg0.99,37.95,ICSD-94255,True
Al0.01B2Mg0.99,37.95,ICSD-96706,True
Al0.01B2Mg0.99,37.95,ICSD-94256,True
Al0.01B2Mg0.99,37.95,ICSD-193379,True
Al0.01B2Mg0.99,37.95,ICSD-96705,True
Al0.01B2Mg0.99,37.95,ICSD-248442,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-74151,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-63482,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-39230,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78258,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78306,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78230,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-63318,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78236,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-74148,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-56527,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78248,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78213,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78256,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-75760,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78214,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78216,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78307,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-75763,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78197,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78215,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78302,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-56526,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-63317,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78304,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-69285,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78303,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78252,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78244,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-74149,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-75761,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-74152,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78305,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-74147,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78234,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78201,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78235,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78259,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78218,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-69283,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-74153,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-69284,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-74146,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78209,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-78301,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-65847,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-63319,True
Al0.021Cu0.979La1.85Sr0.15O4,3.7,ICSD-69282,True
Al0.022B2Mg0.978,34.7,ICSD-96704,True
Al0.022B2Mg0.978,34.7,ICSD-96703,True
Al0.022B2Mg0.978,34.7,ICSD-193380,True
Al0.022B2Mg0.978,34.7,ICSD-248441,True
Al0.022B2Mg0.978,34.7,ICSD-94257,True
Al0.022B2Mg0.978,34.7,ICSD-94255,True
Al0.022B2Mg0.978,34.7,ICSD-96706,True
Al0.022B2Mg0.978,34.7,ICSD-94256,True
Al0.022B2Mg0.978,34.7,ICSD-193379,True
Al0.022B2Mg0.978,34.7,ICSD-96705,True
Al0.022B2Mg0.978,34.7,ICSD-248442,True
Al0.024B2Mg0.815,35,ICSD-193380,True
Al0.025Ge0.225V0.75,8.7,ICSD-608025,False
Al0.025Ge0.225V0.75,8.7,ICSD-608023,True
Al0.025Ge0.225V0.75,8.7,ICSD-57894,True
Al0.025Ge0.225V0.75,8.7,ICSD-608026,True
Al0.025Si0.225V0.75,14.5333333333333,ICSD-52657,True
Al0.025Si0.225V0.75,14.5333333333333,ICSD-609356,True
Al0.025Si0.225V0.75,14.5333333333333,ICSD-609355,True
Al0.025Si0.225V0.75,14.5333333333333,ICSD-609358,False
Al0.02B2Mg0.98,36.7,ICSD-96704,True
Al0.02B2Mg0.98,36.7,ICSD-96703,True
Al0.02B2Mg0.98,36.7,ICSD-193380,True
Al0.02B2Mg0.98,36.7,ICSD-248441,True
Al0.02B2Mg0.98,36.7,ICSD-94257,True
Al0.02B2Mg0.98,36.7,ICSD-94255,True
Al0.02B2Mg0.98,36.7,ICSD-96706,True
Al0.02B2Mg0.98,36.7,ICSD-94256,True
Al0.02B2Mg0.98,36.7,ICSD-193379,True
Al0.02B2Mg0.98,36.7,ICSD-96705,True
Al0.02B2Mg0.98,36.7,ICSD-248442,True
Al0.02Nb3Sn0.98,17.9,ICSD-645489,True
Al0.02Nb3Sn0.98,17.9,ICSD-645496,True
Al0.02Nb3Sn0.98,17.9,ICSD-645498,True
Al0.02Nb3Sn0.98,17.9,ICSD-645480,True
Al0.02Si0.98V3,16.12,ICSD-652499,True
Al0.02Si0.98V3,16.12,ICSD-87329,True
Al0.02Si0.98V3,16.12,ICSD-652490,True
Al0.02Si0.98V3,16.12,ICSD-87328,True
Al0.02Si0.98V3,16.12,ICSD-652514,True
Al0.03B2Mg0.97,37.3,ICSD-96704,True
Al0.03B2Mg0.97,37.3,ICSD-96703,True
Al0.03B2Mg0.97,37.3,ICSD-193380,True
Al0.03B2Mg0.97,37.3,ICSD-248441,True
Al0.03B2Mg0.97,37.3,ICSD-94257,True
Al0.03B2Mg0.97,37.3,ICSD-94255,True
Al0.03B2Mg0.97,37.3,ICSD-96706,True
Al0.03B2Mg0.97,37.3,ICSD-94256,True
Al0.03B2Mg0.97,37.3,ICSD-193379,True
Al0.03B2Mg0.97,37.3,ICSD-96705,True
Al0.03B2Mg0.97,37.3,ICSD-248442,True
Al0.03Ba2Cu2.97Y1O7,0,ICSD-260362,True
Al0.03Ba2Cu2.97Y1O7,0,ICSD-260363,True
Al0.03Ba2Cu2.97Y1O7,0,ICSD-260255,True
Al0.03Ba2Cu2.97Y1O7,0,ICSD-260256,True
Al0.03Si0.22V0.75,13.3,ICSD-52657,True
Al0.03Si0.22V0.75,13.3,ICSD-609356,True
Al0.03Si0.22V0.75,13.3,ICSD-609355,True
Al0.03Si0.22V0.75,13.3,ICSD-609358,True
Al0.044B2Mg0.956,34,ICSD-96704,True
Al0.044B2Mg0.956,34,ICSD-96703,True
Al0.044B2Mg0.956,34,ICSD-193380,True
Al0.044B2Mg0.956,34,ICSD-248441,True
Al0.044B2Mg0.956,34,ICSD-94257,True
Al0.044B2Mg0.956,34,ICSD-94255,True
Al0.044B2Mg0.956,34,ICSD-96706,True
Al0.044B2Mg0.956,34,ICSD-94256,True
Al0.044B2Mg0.956,34,ICSD-193379,True
Al0.044B2Mg0.956,34,ICSD-96705,True
Al0.044B2Mg0.956,34,ICSD-248442,True
Al0.04Au0.92Ga0.04,0.101,ICSD-606040,False
Al0.04Au0.92In0.04,0.0555,ICSD-606044,False
Al0.04Nb3Sn0.96,18,ICSD-645489,True
Al0.04Nb3Sn0.96,18,ICSD-645496,True
Al0.04Nb3Sn0.96,18,ICSD-645498,True
Al0.04Nb3Sn0.96,18,ICSD-645480,True
Al0.05Au0.95,0.0138,ICSD-606021,True
Al0.05B0.95Li2Pd3,7.75,ICSD-246447,True
Al0.05B0.95Li2Pt3,2.12,ICSD-246448,True
Al0.05B2Mg0.95,36.46666667,ICSD-96704,True
Al0.05B2Mg0.95,36.46666667,ICSD-96703,True
Al0.05B2Mg0.95,36.46666667,ICSD-193380,True
Al0.05B2Mg0.95,36.46666667,ICSD-248441,True
Al0.05B2Mg0.95,36.46666667,ICSD-94257,True
Al0.05B2Mg0.95,36.46666667,ICSD-94255,True
Al0.05B2Mg0.95,36.46666667,ICSD-96706,True
Al0.05B2Mg0.95,36.46666667,ICSD-94256,True
Al0.05B2Mg0.95,36.46666667,ICSD-193379,True
Al0.05B2Mg0.95,36.46666667,ICSD-96705,True
Al0.05B2Mg0.95,36.46666667,ICSD-248442,True
Al0.05Ba2Cu2.95Y1O6.93,91,ICSD-260362,True
Al0.05Ba2Cu2.95Y1O6.93,91,ICSD-260363,True
Al0.05Ba2Cu2.95Y1O6.93,91,ICSD-260255,True
Al0.05Ba2Cu2.95Y1O6.93,91,ICSD-260256,True
Al0.05Ba2Cu2.95Y1O7,88,ICSD-260362,True
Al0.05Ba2Cu2.95Y1O7,88,ICSD-260363,True
Al0.05Ba2Cu2.95Y1O7,88,ICSD-260255,True
Al0.05Ba2Cu2.95Y1O7,88,ICSD-260256,True
Al0.05Ge0.2V0.75,10.66,ICSD-608025,True
Al0.05Ge0.2V0.75,10.66,ICSD-608023,True
Al0.05Ge0.2V0.75,10.66,ICSD-57894,True
Al0.05Ge0.2V0.75,10.66,ICSD-608026,True
Al0.05Ge0.2V0.75,10.66,ICSD-57893,True
Al0.05Nb3Sn0.95,18.1,ICSD-645489,True
Al0.05Nb3Sn0.95,18.1,ICSD-645496,True
Al0.05Nb3Sn0.95,18.1,ICSD-645498,True
Al0.05Nb3Sn0.95,18.1,ICSD-645480,True
Al0.05Si0.2V0.75,13.8333333333333,ICSD-52657,False
Al0.05Si0.2V0.75,13.8333333333333,ICSD-609356,False
Al0.05Si0.2V0.75,13.8333333333333,ICSD-609355,True
Al0.05Si0.2V0.75,13.8333333333333,ICSD-609358,True
Al0.062Ge0.188V0.75,11.4,ICSD-608025,True
Al0.062Ge0.188V0.75,11.4,ICSD-608023,True
Al0.062Ge0.188V0.75,11.4,ICSD-57894,True
Al0.062Ge0.188V0.75,11.4,ICSD-608026,True
Al0.062Ge0.188V0.75,11.4,ICSD-57893,True
Al0.06B2Mg0.94,37,ICSD-96704,True
Al0.06B2Mg0.94,37,ICSD-96703,True
Al0.06B2Mg0.94,37,ICSD-193380,True
Al0.06B2Mg0.94,37,ICSD-248441,True
Al0.06B2Mg0.94,37,ICSD-94257,True
Al0.06B2Mg0.94,37,ICSD-94255,True
Al0.06B2Mg0.94,37,ICSD-96706,True
Al0.06B2Mg0.94,37,ICSD-94256,True
Al0.06B2Mg0.94,37,ICSD-193379,True
Al0.06B2Mg0.94,37,ICSD-96705,True
Al0.06B2Mg0.94,37,ICSD-248442,True
Al0.06Nb3Sn0.94,18,ICSD-645489,True
Al0.06Nb3Sn0.94,18,ICSD-645496,True
Al0.06Nb3Sn0.94,18,ICSD-645498,True
Al0.06Nb3Sn0.94,18,ICSD-645480,True
Al0.075Ge0.175V0.75,10.985,ICSD-608025,True
Al0.075Ge0.175V0.75,10.985,ICSD-608023,False
Al0.075Ge0.175V0.75,10.985,ICSD-57894,True
Al0.075Ge0.175V0.75,10.985,ICSD-608026,False
Al0.075Ge0.175V0.75,10.985,ICSD-57893,True
Al0.075Si0.175V0.75,11.1,ICSD-52657,True
Al0.075Si0.175V0.75,11.1,ICSD-609356,True
Al0.075Si0.175V0.75,11.1,ICSD-609355,True
Al0.075Si0.175V0.75,11.1,ICSD-609358,True
Al0.07B2Mg0.93,35.8,ICSD-96704,True
Al0.07B2Mg0.93,35.8,ICSD-96703,True
Al0.07B2Mg0.93,35.8,ICSD-193380,True
Al0.07B2Mg0.93,35.8,ICSD-248441,True
Al0.07B2Mg0.93,35.8,ICSD-94257,True
Al0.07B2Mg0.93,35.8,ICSD-94255,True
Al0.07B2Mg0.93,35.8,ICSD-96706,True
Al0.07B2Mg0.93,35.8,ICSD-94256,True
Al0.07B2Mg0.93,35.8,ICSD-193379,True
Al0.07B2Mg0.93,35.8,ICSD-96705,True
Al0.07B2Mg0.93,35.8,ICSD-248442,True
Al0.085B2Mg0.915,32.4,ICSD-96704,True
Al0.085B2Mg0.915,32.4,ICSD-96703,True
Al0.085B2Mg0.915,32.4,ICSD-193380,True
Al0.085B2Mg0.915,32.4,ICSD-248441,True
Al0.085B2Mg0.915,32.4,ICSD-94257,True
Al0.085B2Mg0.915,32.4,ICSD-94255,True
Al0.085B2Mg0.915,32.4,ICSD-96706,True
Al0.085B2Mg0.915,32.4,ICSD-94256,True
Al0.085B2Mg0.915,32.4,ICSD-193379,True
Al0.085B2Mg0.915,32.4,ICSD-96705,True
Al0.085B2Mg0.915,32.4,ICSD-248442,True
Al0.08Au0.92,0.088,ICSD-606021,False
Al0.08B2Mg0.92,33.55,ICSD-96704,True
Al0.08B2Mg0.92,33.55,ICSD-96703,True
Al0.08B2Mg0.92,33.55,ICSD-193380,True
Al0.08B2Mg0.92,33.55,ICSD-248441,True
Al0.08B2Mg0.92,33.55,ICSD-94257,True
Al0.08B2Mg0.92,33.55,ICSD-94255,True
Al0.08B2Mg0.92,33.55,ICSD-96706,True
Al0.08B2Mg0.92,33.55,ICSD-94256,True
Al0.08B2Mg0.92,33.55,ICSD-193379,True
Al0.08B2Mg0.92,33.55,ICSD-96705,True
Al0.08B2Mg0.92,33.55,ICSD-248442,True
Al0.08Nb3Sn0.92,17.9,ICSD-645489,True
Al0.08Nb3Sn0.92,17.9,ICSD-645496,True
Al0.08Nb3Sn0.92,17.9,ICSD-645498,True
Al0.08Nb3Sn0.92,17.9,ICSD-645480,True
Al0.092B2Mg0.815,32,ICSD-193380,True
Al0.09B2Mg0.815,32.7,ICSD-193380,True
Al0.09B2Mg0.91,34.7,ICSD-96704,True
Al0.09B2Mg0.91,34.7,ICSD-96703,True
Al0.09B2Mg0.91,34.7,ICSD-193380,True
Al0.09B2Mg0.91,34.7,ICSD-248441,True
Al0.09B2Mg0.91,34.7,ICSD-94257,True
Al0.09B2Mg0.91,34.7,ICSD-94255,True
Al0.09B2Mg0.91,34.7,ICSD-96706,True
Al0.09B2Mg0.91,34.7,ICSD-94256,True
Al0.09B2Mg0.91,34.7,ICSD-193379,True
Al0.09B2Mg0.91,34.7,ICSD-96705,True
Al0.09B2Mg0.91,34.7,ICSD-248442,True
Al0.09Nb3Sn0.91,17.8,ICSD-645489,True
Al0.09Nb3Sn0.91,17.8,ICSD-645496,True
Al0.09Nb3Sn0.91,17.8,ICSD-645498,True
Al0.09Nb3Sn0.91,17.8,ICSD-645480,True
Al0.102Ti0.898,0.73,ICSD-609522,True
Al0.11Ba2Cu2.89Y1O7,82,ICSD-260362,True
Al0.11Ba2Cu2.89Y1O7,82,ICSD-260363,True
Al0.11Ba2Cu2.89Y1O7,82,ICSD-260255,True
Al0.11Ba2Cu2.89Y1O7,82,ICSD-260256,True
Al0.11Mg0.89,0,ICSD-57963,True
Al0.11N0.84Nb0.89O0.16,16.7,ICSD-174450,False
Al0.125Si0.125V0.75,10.4,ICSD-52657,True
Al0.125Si0.125V0.75,10.4,ICSD-609356,True
Al0.125Si0.125V0.75,10.4,ICSD-609355,True
Al0.12Ba2Cu2.88Y1O7,51,ICSD-260362,True
Al0.12Ba2Cu2.88Y1O7,51,ICSD-260363,True
Al0.12Ba2Cu2.88Y1O7,51,ICSD-260255,True
Al0.12Ba2Cu2.88Y1O7,51,ICSD-260256,True
Al0.12Ge0.13V0.75,11.3,ICSD-608023,True
Al0.12Ge0.13V0.75,11.3,ICSD-57894,True
Al0.12Ge0.13V0.75,11.3,ICSD-608026,True
Al0.12Ge0.13V0.75,11.3,ICSD-57893,True
Al0.135Ba2Cu2.865Y1O7,45,ICSD-260362,True
Al0.135Ba2Cu2.865Y1O7,45,ICSD-260363,True
Al0.135Ba2Cu2.865Y1O7,45,ICSD-260255,True
Al0.135Ba2Cu2.865Y1O7,45,ICSD-260256,True
Al0.13Ba2Cu2.87Y1O7,45,ICSD-260362,True
Al0.13Ba2Cu2.87Y1O7,45,ICSD-260363,True
Al0.13Ba2Cu2.87Y1O7,45,ICSD-260255,True
Al0.13Ba2Cu2.87Y1O7,45,ICSD-260256,True
Al0.146Ge0.086Nb0.768,17.4,ICSD-196743,True
Al0.146Ge0.086Nb0.768,17.4,ICSD-607987,True
Al0.146Ge0.086Nb0.768,17.4,ICSD-607989,True
Al0.146Ge0.086Nb0.768,17.4,ICSD-607988,True
Al0.14Au0.86,0.385,ICSD-606021,True
Al0.14B2Mg0.86,35.1,ICSD-96704,True
Al0.14B2Mg0.86,35.1,ICSD-96703,True
Al0.14B2Mg0.86,35.1,ICSD-193380,True
Al0.14B2Mg0.86,35.1,ICSD-248441,True
Al0.14B2Mg0.86,35.1,ICSD-94257,True
Al0.14B2Mg0.86,35.1,ICSD-94255,True
Al0.14B2Mg0.86,35.1,ICSD-96706,True
Al0.14B2Mg0.86,35.1,ICSD-94256,True
Al0.14B2Mg0.86,35.1,ICSD-193379,True
Al0.14B2Mg0.86,35.1,ICSD-96705,True
Al0.14B2Mg0.86,35.1,ICSD-248442,True
Al0.15Au0.85,0,ICSD-606021,True
